date,close,high,low,open,volume
2026-06-25,746.2,775.0,724.7,755.0,7573572
2026-06-26,746.2,746.2,746.2,746.2,0
2026-06-29,729.65,746.9,726.8,746.2,674314
2026-06-30,715.95,734.0,714.2,734.0,383596
2026-07-01,686.55,726.7,683.0,717.0,1678651
2026-07-02,688.75,693.4,683.7,688.05,506789
2026-07-03,693.1,710.8,691.0,694.0,800926
2026-07-06,696.15,699.8,689.3,695.05,280699
2026-07-07,718.6,721.0,693.25,696.15,982961
2026-07-08,710.4,723.25,704.4,713.8,779733
2026-07-09,713.7,719.7,704.35,706.65,411637
2026-07-10,721.05,729.9,716.0,716.0,478321
2026-07-13,714.4,719.4,710.85,714.1,259096
2026-07-14,702.25,714.45,699.0,714.35,263653
2026-07-15,698.4,708.8,694.0,702.0,278849
2026-07-16,694.8,702.25,693.6,700.0,254420
2026-07-17,698.45,700.0,688.1,694.0,224182
2026-07-20,693.6,698.45,691.3,698.45,161924
2026-07-21,690.65,698.0,690.0,693.6,174050
2026-07-22,691.65,711.0,685.0,691.3,582006
2026-07-23,679.4,693.7,677.0,689.0,250056
2026-07-24,685.35,689.0,675.5,679.75,264678
2026-07-27,698.9,702.0,688.0,694.4,279049
2026-07-28,674.3,695.0,670.0,689.25,1062773
2026-07-29,679.05,685.3,673.15,680.0,553165
2026-07-30,670.3,679.3,667.9,679.05,272318
2026-07-31,673.55,676.4,668.2,671.0,334656
2026-08-03,674.65,679.9,672.8,673.6,369029
2026-08-04,668.3,677.25,667.0,676.0,268716
2026-08-05,666.15,674.6,664.0,671.45,275629
2026-08-06,663.3,675.0,661.7,667.9,602174
2026-08-07,673.55,702.0,668.0,675.4,3567616
2026-08-10,668.9,674.45,667.25,673.0,334615
2026-08-11,668.75,671.2,666.35,670.0,221903
2026-08-12,673.15,708.9,663.0,668.45,2753913
2026-08-13,672.05,679.1,669.8,674.1,355165
2026-08-14,670.65,677.0,668.05,672.05,371285
2026-08-17,662.9,671.2,661.4,670.2,271373
2026-08-18,653.0,667.05,651.0,663.0,325477
2026-08-19,636.3,658.25,633.35,655.0,477491
2026-08-20,634.5,648.0,630.35,639.9,403433
2026-08-21,626.75,637.2,624.0,635.0,512406
2026-08-24,626.95,637.75,624.05,628.9,420729
2026-08-25,626.35,632.5,624.0,632.0,277685
2026-08-26,637.65,643.95,627.0,628.8,416347
2026-08-27,644.15,647.35,635.0,638.45,620346
2026-08-28,655.75,674.8,644.5,644.9,1439859
2026-08-31,643.0,662.0,639.5,659.0,592924
2026-09-01,633.6,645.9,632.4,643.0,363153
2026-09-02,633.95,635.25,625.6,632.8,529669
2026-09-03,641.35,646.0,630.0,637.15,356223
2026-09-04,625.1,634.5,624.0,630.0,991042
